repo,pr_id,reviewer,review_decision,review_time,review_comment,is_ai_reviewer
microsoft/vscode,324037,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T11:04:48Z,"## Pull request overview

This pull request prepares the Agents window onboarding tours for experimentation by adding ExP flag wiring to the “New Session” tours, and it enables onboarding tours/hints by default via the workbench onboarding configuration.

**Changes:**
- Enable onboarding by default by setting `onboarding.enabled` to `true`.
- Add experiment flag metadata (`behaviorFlag`, `assignmentContextIdFlag`) to the new-session and new-session-view onboarding tour scenarios.
- Document the intended ExP flag usage alongside the tour definitions.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/onboarding/browser/onboarding.contribution.ts | Switches `onboarding.enabled` default to `true` so onboarding scenarios can run automatically. |
| src/vs/sessions/contrib/onboardingTours/browser/tours/newSessionViewTour.ts | Adds an experiment descriptor and attaches it to the new-session-view tour scenario for ExP gating/telemetry. |
| src/vs/sessions/contrib/onboardingTours/browser/tours/newSessionTour.ts | Adds an experiment descriptor and attaches it to the new-session tour scenario for ExP gating/telemetry. |
</details>

## Review details





- **Files reviewed:** 3/3 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,324037,sandy081,APPROVED,2026-07-02T13:00:03Z,,False
microsoft/vscode,324036,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T11:03:09Z,"## Pull request overview

Fixes a state-sync issue in the Agent Host server where the default chat’s denormalized `workingDirectory` could remain stale after a provisional session is materialized/persisted, causing clients to observe the pre-materialization directory.

**Changes:**
- When `markSessionPersisted` applies the materialization-resolved session `workingDirectory`, also refresh the default chat’s `ChatState` and `ChatSummary` copies to match.
- Introduces a private helper (`_syncDefaultChatWorkingDirectory`) to keep the session and default-chat working directory fields consistent.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/platform/agentHost/node/agentHostStateManager.ts | Updates `markSessionPersisted` to resync the default chat’s denormalized `workingDirectory` after materialization. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 3
- **Review effort level:** Low


",True
microsoft/vscode,324036,benibenj,APPROVED,2026-07-02T13:00:06Z,,False
microsoft/vscode,324035,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:54:20Z,"## Pull request overview

This PR addresses an event-listener leak in the Chat subagent tool-invocation UI by ensuring per-tool `autorun` observers are disposed once a tool invocation reaches a terminal state. This directly targets the renderer OOM/leak pattern described in #300339, where tool-heavy sessions accumulate listeners over time.

**Changes:**
- Introduces a dedicated `DisposableStore` to track per-tool state/icon `autorun` disposables and remove them on `Completed`/`Cancelled`.
- Updates `trackToolState` and the tool icon/confirmation tracking in `appendToolPartToDOM` to dispose their `autorun` listeners via a deferred microtask.
- Adds a browser test that asserts the observable no longer has observers after the tool reaches a terminal state.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatSubagentContentPart.ts | Tracks per-tool `autorun` disposables and disposes them on terminal tool states to prevent listener accumulation. |
| src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatSubagentContentPart.test.ts | Adds coverage to verify tool-state tracking stops observing once the tool completes. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,324035,connor4312,APPROVED,2026-07-02T19:13:57Z,,False
microsoft/vscode,324035,justschen,APPROVED,2026-07-03T01:52:09Z,thanks for giving this a look!,False
microsoft/vscode,324034,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:50:31Z,"## Pull request overview

This PR refines the **Session Files** widget in the Sessions window *Changes* view to better match the main changes list behavior and visuals (icons, decorations, and inline actions), while also improving how modified files are opened.

**Changes:**
- Update the Session Files list rows to show file icons correctly, remove the path description, and add A/M/D decoration badges styled with `gitDecoration-*` tokens.
- Add an inline row toolbar action (“Open File”) and adjust modified-file opening logic to only open a diff when the original has non-empty content.
- Update the fixture to register a mock `IFileService`, and document `ResourceLabels` `supportIcons` guidance.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/contrib/changes/test/browser/sessionFilesWidget.fixture.ts | Registers a mock `IFileService` to support new content-check logic. |
| src/vs/sessions/contrib/changes/browser/sessionFilesWidget.ts | Row rendering tweaks (labels/badges/toolbar) and smarter diff-vs-editor opening logic. |
| src/vs/sessions/contrib/changes/browser/media/sessionFilesWidget.css | Adds styling for A/M/D badges and hover/focus/selection-revealed inline action bar. |
| .github/instructions/best-practices.instructions.md | Adds documentation about when to use `supportIcons` for resource labels. |
</details>

## Review details





- **Files reviewed:** 4/4 changed files
- **Comments generated:** 3
- **Review effort level:** Low


",True
microsoft/vscode,324034,alexr00,APPROVED,2026-07-02T11:40:44Z,,False
microsoft/vscode,324031,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:29:28Z,"## Pull request overview

Updates the editor marker hover’s accessible text so that copied/announced hover content includes marker related information, aligning the copy button output with the information shown in the hover UI (per #271991).

**Changes:**
- Extend `MarkerHoverParticipant.getAccessibleContent()` to append formatted `marker.relatedInformation` entries after the main marker message.
- Format each related entry as `filename(line, column): message` and separate entries with newlines.




",True
microsoft/vscode,324031,alexr00,APPROVED,2026-07-02T11:37:20Z,,False
microsoft/vscode,324030,hediet,DISMISSED,2026-07-02T10:21:55Z,,False
microsoft/vscode,324030,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:23:33Z,"## Pull request overview

Fixes discovery of user-scoped Copilot skills so skills saved under `~/.copilot/skills/` are surfaced via session customizations (and therefore show up in the chat input/UI).

**Changes:**
- Add `~/.copilot/skills` as a user-home search root for skill discovery (and watch it recursively).
- Update unit tests to seed and assert `~/.copilot/skills` skill discovery and watcher installation.
- Expand protocol integration tests to expect the `~/.copilot/skills` directory customization and to exercise skill changes under that root.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/platform/agentHost/node/copilot/sessionCustomizationDiscovery.ts | Adds `~/.copilot/skills` to the user search roots so skills in that location are discovered and watched. |
| src/vs/platform/agentHost/test/node/sessionCustomizationDiscovery.test.ts | Extends discovery/watcher tests to include skills under `~/.copilot/skills`. |
| src/vs/platform/agentHost/test/node/protocol/copilotCustomizations.integrationTest.ts | Updates integration expectations to include `~/.copilot/skills` and adds coverage for Copilot-home skill changes. |
</details>

## Review details





- **Files reviewed:** 3/3 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,324030,rzhao271,APPROVED,2026-07-02T16:40:58Z,,False
microsoft/vscode,324028,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:10:27Z,"## Pull request overview

This pull request fixes a race condition in the shared `createPixelSpinner` implementation that could leave spinners permanently paused when they’re created/observed while detached from the DOM (common with virtualized rendering) and only appended shortly afterward.

**Changes:**
- Add `everConnected` tracking to distinguish “not yet inserted” spinners from spinners that were removed after being connected.
- Only `unobserve()` detached spinners that have previously been connected, preventing premature cleanup that caused the paused class to stick.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/base/browser/ui/pixelSpinner/pixelSpinner.ts | Keeps observing detached-but-never-connected spinners so they unpause after insertion, while still unobserving removed spinners to avoid retaining detached elements. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,324027,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:10:12Z,"## Pull request overview

This PR aims to prevent a telemetry crash in the editor’s Sticky Scroll rendering path (`Cannot read properties of undefined (reading 'isVisible')`) by adding bounds checks before computing line heights for sticky lines.

**Changes:**
- Adds a view-model existence + line-count guard before calling `getLineHeightForPosition` while computing Sticky Scroll total height.
- Avoids height accumulation for line numbers beyond the current view-model’s line count.




",True
microsoft/vscode,324027,dbaeumer,APPROVED,2026-07-02T10:15:21Z,,False
microsoft/vscode,324026,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:03:09Z,"## Pull request overview

This pull request updates the workbench HistoryService “Reopen Closed Editor” feature so that when many editors are closed together (e.g. Close All Editors / Close Others), a single **Reopen Closed Editor** invocation restores the entire closure as a batch rather than one editor at a time.

**Changes:**
- Track a `batchId` per recently-closed editor to group editor-close events that occur together.
- Update `reopenLastClosedEditor()` to reopen the most recent batch and fall back to older batches if none can be reopened (preserving the #67882 behavior).
- Add a unit test covering batch reopen after a bulk close.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/services/history/browser/historyService.ts | Adds batching to recently-closed editor tracking and reopens whole batches at once. |
| src/vs/workbench/services/history/test/browser/historyService.test.ts | Adds a test verifying a bulk close can be undone as a batch. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
