repo,pr_id,title,body,author,created_time,merged,labels
microsoft/vscode,323516,Fix intermittent Apply CG NOTICE failures (gate to publishing builds + continueOnError),"## Context

`Apply CG NOTICE` overwrites the repo-root `ThirdPartyNotices.txt` with the CG-generated notice before gulp packages it. It runs `downloadNotice.ts` via `deemon --attach`. The script is non-fatal by design (always exits 0, falls back to the legacy notice), but the `deemon --attach` wrapper exits non-zero when its background daemon is killed during the long compile/test phase — hard-failing the job. This only happens in CI **test** jobs (`VSCODE_CIBUILD=true`), which build a throwaway product and never ship a notice, so the step is pure waste there. Seen in [451901](https://dev.azure.com/monacotools/Monaco/_build/results?buildId=451901&view=results) and [451613](https://dev.azure.com/monacotools/Monaco/_build/results?buildId=451613&view=results) (both green on retry).

## Changes made

- **Gate both notice steps on `${{ if ne(parameters.VSCODE_CIBUILD, true) }}`** (win32/linux/darwin) — same guard already used for the other publish-only steps in these templates. Removes them from CI test jobs entirely.
- **`continueOnError: true` on `Apply CG NOTICE`** — on publishing builds where it still runs, a dead daemon degrades to the legacy notice instead of failing the build.

Publishing builds (`VSCODE_CIBUILD=false`) are unaffected — verified [451864](https://dev.azure.com/monacotools/Monaco/_build/results?buildId=451864&view=results) (scheduled Product build) applies the CG notice in all 7 publish jobs.",benvillalobos,2026-06-29T15:29:50Z,True,[]
microsoft/vscode,323514,Revert PR 323316,This should not have switched to use the openerService for this,roblourens,2026-06-29T15:26:58Z,True,[]
microsoft/vscode,323513,Add image carousel status bar entries,"Fixes #271120

This adds status bar entries for the image carousel editor so locally viewed images expose the current zoom level and image dimensions in the workbench status bar.

The entries are scoped to editor visibility and hidden for videos.",oaslananka,2026-06-29T15:15:50Z,False,[]
microsoft/vscode,323512,AgentHost - restore changesets when reloading the window,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",lszomoru,2026-06-29T15:07:00Z,True,[]
microsoft/vscode,323504,sessions: fix PR hover padding and horizontal scrollbar,"## What

Fixes layout issues in the GitHub PR metadata hover shown in the sessions header.

- **Description padding**: now `var(--vscode-spacing-size120) var(--vscode-spacing-size160) 0 var(--vscode-spacing-size160)` (no bottom padding).
- **Branch row padding**: now `var(--vscode-spacing-size120) var(--vscode-spacing-size160)` — adds top padding instead of `0`.
- **Horizontal scrollbar**: The hover element was fixed at `width: 520px`, but the hover widget caps its contents at `max-width: var(--vscode-hover-maxWidth, 500px)`. Since 520 > 500, the content overflowed and the hover showed a horizontal scrollbar. Changed `max-width` from `calc(100vw - var(--vscode-spacing-size320))` to `100%` so the hover fits the space it is given.

## Why

The hover previously rendered with a horizontal scrollbar because its fixed width exceeded the hover widget's max content width. It now renders cleanly within the available space.

## Notes for reviewers

- CSS-only change in `src/vs/sessions/contrib/github/browser/media/pullRequestHover.css`.
- Also added `overflow-wrap: anywhere` to the title and description to guard against long unbreakable words/URLs re-introducing overflow.
",benibenj,2026-06-29T14:38:22Z,True,[]
microsoft/vscode,323502,"[cherry-pick] Revert ""Improve the local to native and remote to local copy, paste, and DND experience (#320685)""","Cherry-pick of #323490 from `main`.

This reverts commit f9070acd20a269fb07dd15389676bd6875b9db05.

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",vs-code-engineering[bot],2026-06-29T14:31:04Z,True,"['candidate', 'cherry-pick-artifact']"
microsoft/vscode,323500,[cherry-pick] Add Kimi Prompt,"Cherry-pick of #323169 from `main`.

",vs-code-engineering[bot],2026-06-29T14:22:10Z,True,['cherry-pick-artifact']
microsoft/vscode,323499,Always show last-updated time in sessions list,"In the sessions list, the row timestamp previously showed the creation time when sorting by created and the update time when sorting by updated. This change makes the row always show how long ago the session was last updated, regardless of the active sort mode. The accessibility (ARIA) label is updated to match, and the now-unused sorting option on the row renderer is removed.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-06-29T14:17:49Z,True,[]
microsoft/vscode,323495,Enhance agent selection resolution during session materialization,"Improve the resolution of agent selection when materializing sessions by introducing a method to handle alternative agents. This change ensures that the correct agent is used based on the working directory and session context.

For https://github.com/microsoft/vscode/issues/323428",DonJayamanne,2026-06-29T13:55:34Z,True,[]
microsoft/vscode,323494,AgentHost - restore changesets when reloading the window,"Fixes https://github.com/microsoft/vscode/issues/323204, https://github.com/microsoft/vscode/issues/320243",lszomoru,2026-06-29T13:53:42Z,True,[]
microsoft/vscode,323493,Adding search for extension or MCP server ,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",aiday-mar,2026-06-29T13:47:32Z,True,[]
microsoft/vscode,323490,"Revert ""Improve the local to native and remote to local copy, paste, and DND experience (#320685)""","This reverts commit f9070acd20a269fb07dd15389676bd6875b9db05.

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",lramos15,2026-06-29T13:31:14Z,True,['release-cherry-pick']
